lat_map,lon_map,time,id,date_x,time_s,address_map,incident_id,type,department,clean-type,match,population_exposed,households_exposed,total_blocks,date_y
32.630147,-117.094228,8:40am,84226d29c3338623af7b5bbc0c3c0e94,2022-01-18,8:40am,745 H St.,CVL4664,Welfare Check,cvpd,welfare check,04664,,,,
32.6178267,-117.0913551,8:31am,ac9a688af5273c3bcfdc0b3673b77d19,2022-01-18,8:31am,I-5/ L St.,CVL4660 ,Welfare Check,cvpd,welfare check,04660,8238.0,3113.0,24.0,2022-01-18
32.637735,-117.0780521,7:52am,7b6ff3ffd06de4678c432c851efd9d28,2022-01-18,7:52am,403 Third Ave.,CVL4652,Robbery,cvpd,robbery,04652,306.0,130.0,1.0,2022-01-18
32.7138456,-117.1611465,10:35am,a820a144e655c5d73538434355bc00d7,2022-01-18,10:35am,820 Fourth Ave.,CVL4690,Subject Causing Disturbance,cvpd,subject causing disturbance,04690,5614.0,1994.0,13.0,2022-01-18
32.6482364,-117.0585408,11:51am,3a64e96af26b6c759be9557553829dea,2022-01-18,11:51am,00 Bonita Rd.,CVL4714,Subject Causing Disturbance,cvpd,subject causing disturbance,04714,4597.0,1869.0,22.0,2022-01-18
32.6099128,-117.0816837,1:03pm,c1f2fe5bc85a9f6e7528e9bee3f825ce,2022-01-19,1:03pm,1100 Broadway,CVL5072,Subject Causing Disturbance,cvpd,subject causing disturbance,05072,5399.0,1818.0,9.0,2022-01-19
32.6411916,-117.0802746,11:50am,e8a459f6d11a592b394975f7376d17ac,2022-01-19,11:50am,300 F St.,CVL5032,Pursuit,cvpd,pursuit,05032,4295.0,1918.0,22.0,2022-01-19
32.6047624,-117.0810631,12:46pm,183a49cfdffcf2b0578dafddbde94162,2022-01-19,12:46pm,1240 Broadway,CVL4991,Subject Causing Disturbance,cvpd,subject causing disturbance,04991,7875.0,2599.0,11.0,2022-01-19
32.64019,-117.0975491,12:48pm,09d840d8608b3474cd3c1e0cdddc0843,2022-01-19,12:48pm,200 Woodlawn Ave.,CVL5067,Welfare Check,cvpd,welfare check,05067,6542.0,2715.0,12.0,2022-01-19
32.6005513,-116.9452597,2:50pm,aaa4eb73b12ee7c4b8e73e56348433ab,2022-01-19,2:50pm,"2275 Wiley Rd, Chula Vista",,Assist Hot Team,cvpd,assist hot team,,,,,
32.6449976,-117.0802006,2:59pm,315493e4335d110f2dfcdaad0bceb3d2,2022-01-19,2:59pm,200 Church Ave.,CVL5059,Subject Causing Disturbance,cvpd,subject causing disturbance,05059,5816.0,2138.0,20.0,2022-01-19
32.630947,-117.089447,3:10pm,4c5bc996f52ad33b57f7ea39dcc55c25,2022-01-19,3:10pm,600 H St.,CVL5062,Subject Causing Disturbance,cvpd,subject causing disturbance,05062,,,,
32.63948,-117.0790033,4:22pm,42041b3ce610de4334132eecf4f07406,2022-01-19,4:22pm,00 Third Ave.,CVL5132,Subject Causing Disturbance,cvpd,subject causing disturbance,05132,2957.0,1021.0,10.0,2022-01-20
32.6411916,-117.0802746,11:31am,15843ba65422236dcefd8569f89bd726,2022-01-19,11:31am,300 F St.,CVL5032,Pursuit,cvpd,pursuit,05032,3908.0,1567.0,24.0,2022-01-19
32.6170985,-117.0841159,1:47pm,26b365fc6bab12e4f07a7d4dc2715b7f,2022-01-19,1:47pm,900 Broadway,CVL5082,Suspicious Circumstances,cvpd,suspicious circumstances,05082,2421.0,883.0,4.0,2022-01-19
32.6023583,-117.0924666,11:21am,14c2a30532e51e5ab62a766dffd01ec7,2022-01-19,11:21am,1400 Bay Blvd.,CVL5033,Stolen Vehicle,cvpd,stolen vehicle,05033,8507.0,2711.0,22.0,2022-01-19
32.6067906,-117.0800823,2:14pm,87a018b052b4c6044af17c3f88c3dadf,2022-01-19,2:14pm,600 Oxford St.,CVL5100,Theft,cvpd,theft,05100,6696.0,2171.0,11.0,2022-01-19
32.6457082,-117.0947431,10:05am,e9e4bcc623d0336c869eefdb92d1b78e,2022-01-19,10:05am,75 N. Broadway,CVL4975,Subject Causing Disturbance,cvpd,subject causing disturbance,04975,5107.0,1904.0,22.0,2022-01-19
32.6406955,-117.0819957,9:54am,8afbfb989909f5a709971a770332cfc3,2022-01-19,9:54am,Garrett Ave./ F St.,CVL5002,Welfare Check,cvpd,welfare check,05002,609.0,263.0,4.0,2022-01-19
32.7084806,-117.1619538,10:51am,407f20eff7e03a63090c5be1196d08d7,2022-01-19,10:51am,300 K St.,CVL5032,Pursuit,cvpd,pursuit,05032,2978.0,1039.0,8.0,2022-01-19
32.6171001,-117.0568996,9:35am,a129fd7acab3445791f6d2b62785cc3a,2022-01-19,9:35am,Hilltop Dr./ Naples St.,CVL4993,Subject Causing Disturbance,cvpd,subject causing disturbance,04993,4840.0,1630.0,15.0,2022-01-19
32.5937077,-117.0559261,9:02am,a1ce3b5bcef2586d05ce137b8805407c,2022-01-19,9:02am,Britton Ave./ Reed Ct.,CVL4980,Subject Causing Disturbance,cvpd,subject causing disturbance,04980,14206.0,4954.0,26.0,2022-01-19
32.630241,-117.0873905,8:33am,3fd86112b350663a38e80d384b502cda,2022-01-19,8:33am,555 Broadway,CVL4939 ,Theft,cvpd,theft,04939,1959.0,784.0,7.0,2022-01-19
32.6178394,-117.091341,8:09am,18d573f355b2a1b8c0f0f54ee022937e,2022-01-19,8:09am,I-5/ Palomar St.,CVL4960,Subject Causing Disturbance,cvpd,subject causing disturbance,04960,6998.0,2248.0,15.0,2022-01-19
32.6467949,-117.0731552,8:04am,ae2605c2044b8c8c96eedd7365b38224,2022-01-19,8:04am,100 E St.,CVL4961,Hit and Run,cvpd,hit and run,04961,1547.0,673.0,13.0,2022-01-19
32.6435843,-117.0717353,7:41am,4392da1f373e5b8e1caf4caac05adb8b,2022-01-19,7:41am,300 First Ave.,CVL494,Welfare Check,cvpd,welfare check,V0494,5680.0,2040.0,39.0,2022-01-19
32.610439,-117.091488,6:56am,36fc75dcb522ad4a69137e81a472dab9,2022-01-19,6:56am,Bay Blvd./ J St.,CVL4933,Fire,cvpd,fire,04933,3523.0,1406.0,20.0,2022-01-19
32.7136344,-117.158309,3:52pm,c919b2bae5675936d0922460c598b64d,2022-01-20,3:52pm,700 F St.,CVL5448,Suspicious Person,cvpd,suspicious person,05448,5923.0,2449.0,18.0,2022-01-20
32.6033581,-117.040819,2:17pm,6df576787b4ca17d99bc273157abc9c6,2022-01-20,2:17pm,1500 Malta Ave.,CVL5410,Missing Juvenile,cvpd,missing juvenile,05410,9482.0,2812.0,28.0,2022-01-20
32.6102421,-117.067757,1:10pm,f65f5ac7739abd051c5f1c45b17db8f7,2022-01-20,1:10pm,300 Oxford St.,CVL5382,Subject Causing Disturbance,cvpd,subject causing disturbance,05382,4209.0,1610.0,4.0,2022-01-20
32.6275853,-117.0364226,12:55pm,f8dd5b797504362211b36f925574b017,2022-01-20,12:55pm,600 Telegraph Canyon Rd.,CV2200860,Restraining Order Violation,cvpd,restraining order violation,00860,3926.0,1258.0,14.0,2022-01-20
32.6391655,-117.0984616,12:52pm,7f58d979705d908cfb5caab595f3d0ec,2022-01-20,12:52pm,750 E St.,CVL5397,Welfare Check,cvpd,welfare check,05397,3664.0,1437.0,11.0,2022-01-20
32.6102421,-117.067757,12:40pm,4d663541dfe9289d46b4585cfeb43d8d,2022-01-20,12:40pm,300 Oxford St.,CVL5385,Subject Causing Disturbance,cvpd,subject causing disturbance,05385,,,,
32.6410531,-117.0938995,12:13pm,5b7ce96c8993ecaa3a0d54fd0a11dab5,2022-01-20,12:13pm,200 Broadway,CVL5391,Stolen Vehicle,cvpd,stolen vehicle,05391,3687.0,1445.0,10.0,2022-01-20
32.610218,-117.042824,8:40am,1264737b85b6e787826bb02e129bedc3,2022-01-20,8:40am,1400 Melrose Ave.,CVL5316,Welfare Check,cvpd,welfare check,05316,10206.0,3145.0,25.0,2022-01-20
32.6407136,-116.9980644,7:56am,d8f406a644af3da076492acfee5996a2,2022-01-20,7:56am,900 Otay Lakes Rd.,CVL5136,Unknown Problem,cvpd,unknown problem,05136,8530.0,2773.0,25.0,2022-01-20
32.627937,-117.0412309,7:01am,a510fecab079e85aed8489ad3ad4dd6f,2022-01-20,7:01am,500 Telegraph Canyon Rd.,CVL5288,Subject Causing Disturbance,cvpd,subject causing disturbance,05288,3335.0,1032.0,12.0,2022-01-20
32.603847,-117.0856467,12:32pm,86a63600811a8cf6734baab3d456ea8c,2022-01-20,12:32pm,1200 Industrial Blvd.,CVL5386,Subject Causing Disturbance,cvpd,subject causing disturbance,05386,10995.0,3717.0,16.0,2022-01-20
32.6245063,-116.997797,1:09pm,dce74971ea5d706a23a5d41571153df3,2022-01-21,1:09pm,1300 E Palomar,L05709,Fight,cvpd,fight,05709,7638.0,2478.0,18.0,2022-01-21
32.6192347,-116.9309656,3:02pm,648f03247cab2d17570440ce4d0c50f7,2022-01-21,3:02pm,1750 Wueste,L05743,Domestic Violence,cvpd,domestic violence,05743,7131.0,2658.0,39.0,2022-01-21
32.6107133,-117.0676628,4:24pm,5e29603490f712d42dedd233ecbe8d0f,2022-01-21,4:24pm,1193 3rd,L05765,Person Causing a Disturbance,cvpd,person causing a disturbance,05765,4896.0,1779.0,7.0,2022-01-22
32.61741478,-117.07165131,2:47pm,b60ec0074330b239e96b5171ff87b699,2022-01-21,2:47pm,330 Moss St,,,cvpd,,,4709.0,1738.0,6.0,2022-01-21
32.6137073,-117.0691405,2:45pm,c12330acb976efa469a5e857d4650984,2022-01-21,2:45pm,300 Naples,CV22000926,Restraining Order Violation,cvpd,restraining order violation,00926,,,,
32.6230153,-116.9608734,1:53pm,6820a66cac7bdf4c8c7527839447bfdb,2022-01-21,1:53pm,2100 Condor,L05724,Assault with a Deadly Weapon/Vehicle,cvpd,assault with a deadly weapon/vehicle,05724,1790.0,783.0,10.0,2022-01-21
32.6107133,-117.0676628,1:39pm,d4a197c3071658acf051cfb7e81ebb58,2022-01-21,1:39pm,1193 3rd,L05669,Person Causing a Disturbance,cvpd,person causing a disturbance,05669,3977.0,1395.0,6.0,2022-01-21
32.6332496,-117.0938457,12:51pm,8efdce0f45ef0d9d61f36bc25877a49d,2022-01-21,12:51pm,700 G,L05703,Person with a Gun,cvpd,person with a gun,05703,5937.0,2367.0,14.0,2022-01-21
32.6466667,-117.0032005,7:49am,f85450dcf8abe2adccd2b99a3a5a14e3,2022-01-21,7:49am,700 Otay Lakes,L005605,Traffic Collsion,cvpd,traffic collsion,05605,8641.0,2792.0,32.0,2022-01-21
32.6107133,-117.0676628,12:16pm,745fcb48cbf0f02e481799818087e417,2022-01-21,12:16pm,,,,cvpd,,,,,,
32.5778835,-117.1298073,12:14pm,f4a8e25bae67d6839f1ced7e33fcd77a,2022-01-21,12:14pm,1000 2nd ,L05683,Drone Causing a Disturbance,cvpd,drone causing a disturbance,05683,5958.0,2098.0,10.0,2022-01-21
32.6975111,-117.1825602,10:54am,7ddf1d84e754ddcef90c7e0433ae92d3,2022-01-21,10:54am,400 4th,L05656,Vandalism,cvpd,vandalism,05656,1533.0,673.0,5.0,2022-01-21
32.5960313,-117.0269968,9:56am,d6b35b4d0020b52647fe7a26eaf35922,2022-01-21,9:56am,1890 Auto Park Pl,CV2100910,Stolen Vehicle,cvpd,stolen vehicle,00910,,,,
32.5781284,-116.9586086,9:47am,7970f71d90a66fdbb912d8a909c9d2a7,2022-01-21,9:47am,Otay Lakes/125,L05639,Traffic Hazard,cvpd,traffic hazard,05639,1556.0,488.0,11.0,2022-01-21
32.5960313,-117.0269968,9:46am,2d7e635df1655a5ca52ae166adf5d77a,2022-01-21,9:46am,1890 Auto Park Pl,CV2100910  ,Stolen Vehicle,cvpd,stolen vehicle,00910,13685.0,4095.0,34.0,2022-01-21
32.6709253,-117.0419475,12:36pm,f6477da4bc152007c7c9e07ed82d251c,2022-01-21,12:36pm,4th/54 Bridge,L05696,Suicidal/Welfare Check,cvpd,suicidal/welfare check,05696,2588.0,944.0,11.0,2022-01-21
32.6281902,-117.0855992,11:16am,5da492cd9c4f2c86d107770fab8395f5,2022-01-22,11:16am,600 Cedar,L005979,Brandish Weapon/Gun,cvpd,brandish weapon/gun,05979,,,,
32.6348194,-117.091222,3:19pm,762d78ba0b036841c72527030a7e53da,2022-01-22,3:19pm,394 Broadway,CV2200994,Vandalism,cvpd,vandalism,00994,6373.0,2502.0,10.0,2022-01-22
32.6375501,-117.0925037,2:50pm,08ec89311c04d4d984b35ce60793f3a5,2022-01-22,2:50pm,Broadway/F,L005030,Person Causing a Disturbance,cvpd,person causing a disturbance,05030,6522.0,2714.0,11.0,2022-01-22
32.6361282,-117.0288406,2:25pm,eb66aa787795b1be0ff80d98cba9eef9,2022-01-22,2:25pm,805/H,L006022,Traffic Hazard,cvpd,traffic hazard,06022,3279.0,1224.0,21.0,2022-01-22
32.6466168,-117.0763571,1:29pm,0f62da1e3e6b82ec031e5e93c626a8e8,2022-01-22,1:29pm,100 E,L006009,Domestic Violence,cvpd,domestic violence,06009,6063.0,2323.0,24.0,2022-01-22
32.6144042,-117.0267682,11:48am,4af446493b33763ef562d20178c7dce7,2022-01-22,11:48am,E Palomar/Brandywine,L005990,Person Down,cvpd,person down,05990,3666.0,1141.0,7.0,2022-01-22
32.63995652,-117.08269939,11:16am,9d2c58bc373c015fee9ee9913c4f445c,2022-01-22,11:16am,315 4th Ave,,,cvpd,,,2898.0,1123.0,17.0,2022-01-22
32.63998849,-117.08269914,4:03pm,81f667785f638950aa7899059b4b579d,2022-01-22,4:03pm,315 4th Ave,,,cvpd,,,5979.0,2421.0,28.0,2022-01-23
32.6125164,-117.072043,11:00am,c266fab97a08a92fd00ca6016376cf26,2022-01-22,11:00am,4th/Naples,L005984,Traffic Hazard,cvpd,traffic hazard,05984,4397.0,1563.0,7.0,2022-01-22
32.5969432,-117.0423078,10:30am,47dd9b9436c12cee06f6e8adf8f9055b,2022-01-22,10:30am,1600 Maple ,L005966,Domestic Violence,cvpd,domestic violence,05966,,,,
32.6285432,-117.035641,8:02am,1ca464a92d4d474723e906cba92a97b1,2022-01-22,8:02am,600 Telegraph,L005929,Domestic Violence,cvpd,domestic violence,05929,2446.0,777.0,5.0,2022-01-22
32.6285432,-117.035641,8:00am,34737825f93ea93b621ec36e455276f5,2022-01-22,8:00am,600 Telegraph,L005929,Domestic Violence,cvpd,domestic violence,05929,,,,
32.6447336,-117.0855943,7:10am,4d1282e08ff19b045d3b0a21516d4fee,2022-01-22,7:10am,4th/E,L005724,Stolen Vehicle,cvpd,stolen vehicle,05724,3475.0,1209.0,16.0,2022-01-22
32.673512,-117.0034714,4:15am,7babd366af095be60b3b28e53b80e3de,2022-01-22,4:15am,3600 country trails,Cvl005911,Shots heard,cvpd,shots heard,05911,,,,
32.6104902,-117.0432088,10:34am,5fc8448bc81c672ac9a45303b3da69a4,2022-01-22,10:34am,Melrose/Quintard,L005940,Suspicious Vehicle,cvpd,suspicious vehicle,05940,10996.0,3321.0,27.0,2022-01-22
32.63995605,-117.08270448,4:46pm,979b349fc519bd929fbf4d56bc782d07,2022-01-23,4:46pm,315 4th Ave,,,cvpd,,,6039.0,2397.0,8.0,2022-01-24
32.6988988,-117.1816872,3:15pm,19d81686917a1e8c1534ecdf0bf67165,2022-01-23,3:15pm,400 3rd,L006259,Person Causing a Disturbance,cvpd,person causing a disturbance,06259,6163.0,2591.0,28.0,2022-01-23
32.7199081,-117.1583705,2:30pm,bd201c87d41e6085158a7293218aa3a6,2022-01-23,2:30pm,700 Ash,CV2201033,Wanted Subject,cvpd,wanted subject,01033,,,,
32.6174296,-117.07163451,2:05pm,5f31dc3c724872c52c5e40db0d45a822,2022-01-23,2:05pm,330 Moss St,,,cvpd,,,2885.0,979.0,14.0,2022-01-23
32.7199081,-117.1583705,2:03pm,dd34e24c021ac4fd094d688be613f762,2022-01-23,2:03pm,700 Ash,CV2201033,Wanted Subject,cvpd,wanted subject,01033,3930.0,1450.0,21.0,2022-01-23
32.6447472,-116.9990344,1:29pm,05bdea5faa972d7076656d95ccd00a25,2022-01-23,1:29pm,Otay Lakes/E H,L006242,Traffic Collision,cvpd,traffic collision,06242,5085.0,1574.0,14.0,2022-01-23
32.6361282,-117.0288406,11:40am,b390e2abe9672e331a91609f1ddb9aeb,2022-01-23,11:40am,805/H,L006226,Traffic Hazard,cvpd,traffic hazard,06226,5198.0,2083.0,35.0,2022-01-23
32.6348194,-117.091222,4:50pm,c241d787489d0db4e90b086b2ac473f5,2022-01-23,4:50pm,300 Broadway,L006275,Domestic Violence,cvpd,domestic violence,06275,,,,
32.5980475,-117.0758103,9:23am,cc14803ff81aae2f0c99267dfe830b50,2022-01-23,9:23am,1600 Broadway,CV2201022,Vandalism,cvpd,vandalism,01022,10662.0,3848.0,16.0,2022-01-23
32.6279859,-117.0879123,9:13am,03865a9858c428b7f9ff49f41d02b4a2,2022-01-23,9:13am,599 Broadway,L006195,Man with a Gun,cvpd,man with a gun,06195,,,,
32.63998176,-117.08272815,8:46am,3be83eb6bac9eb182c047920752d66e4,2022-01-23,8:46am,315 4th Ave,,,cvpd,,,3097.0,1171.0,17.0,2022-01-23
32.63995646,-117.08271886,8:05am,a51f0a867d900ae4eaadebcaba34ac79,2022-01-23,8:05am,Garrett/D,L006191,Overdose,cvpd,overdose,06191,2154.0,750.0,7.0,2022-01-23
32.6234528,-117.0852577,7:02am,3862ba85eca85af185054d3b8f01d242,2022-01-23,7:02am,700 James,L006184,Welfare Check,cvpd,welfare check,06184,1697.0,649.0,10.0,2022-01-23
32.6047714,-117.0879813,9:59am,97413fa1d04c9e8679bf95a4ffa7178b,2022-01-23,9:59am,1187 Walnut,L006202,Person Causing a Disturbance,cvpd,person causing a disturbance,06202,7982.0,2571.0,16.0,2022-01-23
32.6239972,-117.0731406,4:28pm,9ddf00418f00656a5d76e3fad869e348,2022-01-24,4:28pm,800 Third Ave.,CVL6552,Subject Causing Disturbance,cvpd,subject causing disturbance,06552,2568.0,886.0,4.0,2022-01-25
32.65149,-116.9705123,3:20pm,9799d949c8bdccd9f1ac9ffdc676f580,2022-01-24,3:20pm,878 Eastlake Pkwy.,CVL6538,Robbery Alarm,cvpd,robbery alarm,06538,438.0,145.0,6.0,2022-01-24
32.603989,-117.0856962,2:16pm,768f80a558bda0feda3780b08be7b67f,2022-01-24,2:16pm,Industrial Blvd./ Palomar St.,CVL6515,Welfare Check,cvpd,welfare check,06515,9379.0,2999.0,20.0,2022-01-24
32.6154199,-117.0901313,2:01pm,008691f9ff36a8fa39b551004a233f7f,2022-01-24,2:01pm,Industrial Blvd./ L St.,CVL6513,Vehicle Fire,cvpd,vehicle fire,06513,3131.0,1166.0,5.0,2022-01-24
32.6877866,-117.1186962,1:26pm,bcc17a56bfb0967b259bdfad4a0f5b15,2022-01-24,1:26pm,3500 Main St.,CVL6496,Welfare Check,cvpd,welfare check,06496,11343.0,3896.0,18.0,2022-01-24
32.618408,-117.0523844,12:07pm,5e02b6cff4c53fdfb4900e7b7bf76966,2022-01-24,12:07pm,100 E. Naples St.,CVL6484,Welfare Check,cvpd,welfare check,06484,4933.0,1665.0,11.0,2022-01-24
32.6294133,-116.9794484,12:57pm,24345d3406a53981cfad911c932fe6a1,2022-01-24,12:57pm,Olympic Pkwy./ E. Palomar St.,CVL6492,Collision,cvpd,collision,06492,4473.0,1383.0,33.0,2022-01-24
32.6251437,-117.0690567,10:07am,2dd3775d820959f5468177a7f5de3ed1,2022-01-24,10:07am,800 Second Ave.,CVL6442,Welfare Check,cvpd,welfare check,06442,4959.0,2125.0,22.0,2022-01-24
32.6459475,-117.0907569,8:56am,4acb2873fc69a7125e64fc013d4b6fbf,2022-01-24,8:56am,500 D St.,CVL6423,Unknown Problem,cvpd,unknown problem,06423,2229.0,822.0,13.0,2022-01-24
32.6066251,-117.0829019,8:51am,f6e6ae182a8ec41597ebbf0eb6d96829,2022-01-24,8:51am,1150 Broadway,CVL6430,Gas Leak,cvpd,gas leak,06430,5309.0,1798.0,9.0,2022-01-24
32.6289905,-117.0373841,7:14am,b570dd24d64bb326eef5659e43bf246a,2022-01-24,7:14am,Telegraph Canyon Rd./ Medical Center Dr.,CVL6402,Collision,cvpd,collision,06402,1923.0,650.0,2.0,2022-01-24
32.5943188,-117.0403078,11:34am,a0d088703c0d313feee65ed1bd115e2d,2022-01-24,11:34am,4300 Main St.,CVL6469,Welfare Check,cvpd,welfare check,06469,11939.0,3575.0,32.0,2022-01-24
32.6348194,-117.091222,12:18pm,99e4ff9eed2ccd362f4943e300de1a2b,2022-01-25,12:18pm,394 Broadway,CVL6812,Unknown Problem ,cvpd,unknown problem,06812,5824.0,2303.0,7.0,2022-01-25
32.630947,-117.089447,3:40pm,3586174f3c6cc9963c3d3e387eebaa28,2022-01-25,3:40pm,Broadway/ H St.,CVL6868,Subject Causing Disturbance,cvpd,subject causing disturbance,06868,5471.0,1917.0,11.0,2022-01-25
32.6342452,-117.0909928,3:13pm,e85e1df46418f187054b952203833d0a,2022-01-25,3:13pm,600 G St.,CVL6862,Unknown Problem,cvpd,unknown problem,06862,6865.0,2592.0,8.0,2022-01-25
32.7174403,-117.1623851,2:09pm,3348b78516d45ccb9db5a30cd1f9574a,2022-01-25,2:09pm,1100 Third Ave.,CVL6840,Subject Causing Disturbance,cvpd,subject causing disturbance,06840,4604.0,1707.0,5.0,2022-01-25
32.6105634,-117.0809942,2:01pm,7062ecce9dd0c6c55b5cbfb42492547e,2022-01-25,2:01pm,1097 Broadway,CVL6837,Fight ,cvpd,fight,06837,5140.0,1750.0,8.0,2022-01-25
32.6239971,-117.0867376,1:21pm,02862507ef8b48db97ddb2d4b8abdeb6,2022-01-25,1:21pm,Broadway/ J St.,CVL6839,Collision ,cvpd,collision,06839,2422.0,848.0,10.0,2022-01-25
32.6184613,-116.9603534,4:36pm,77cc7e51c76f2c5050935e6214672c27,2022-01-25,4:36pm,2100 Nightshade Wy.,CVL6849,Welfare Check,cvpd,welfare check,06849,1629.0,621.0,13.0,2022-01-26
32.6461539,-117.0959105,1:08pm,aa8f676c3183899a2699c8d964754c1a,2022-01-25,1:08pm,60 Broadway,CVL6832,Stolen Vehicle,cvpd,stolen vehicle,06832,3372.0,1295.0,12.0,2022-01-25
32.6205961,-117.0718305,12:58pm,afa7098bf1c16cb552aca5c5d30c5001,2022-01-25,12:58pm,Third Ave./ L St.,CVL6828,Reckless Driver,cvpd,reckless driver,06828,4821.0,2031.0,16.0,2022-01-25
32.5937417,-117.0336557,12:12pm,98280e03592a78028b264bb3dfa85af3,2022-01-25,12:12pm,800 Main St,CV2201131,Stolen vehicle,cvpd,stolen vehicle,01131,,,,
32.6102258,-117.0814539,10:12am,1aad9966e5ecda6ecfbdb2cedcd0fe74,2022-01-25,10:12am,600 Naples St.,CVL6762,Subject Causing Disturbance,cvpd,subject causing disturbance,06762,6114.0,2070.0,10.0,2022-01-25
32.5929750310391,-117.012935647527,12:02pm,c473ca9cdc36b6df4b588344645e944f,2022-01-25,12:02pm,821 Main St,,,cvpd,,,0.0,0.0,2.0,2022-01-25
32.621228,-117.0424253,11:49am,7d3b6d741be670cee0a18256b42a0ec3,2022-01-25,11:49am,00 E. Naples St.,CVL6800,Suspicious Person,cvpd,suspicious person,06800,5328.0,1775.0,17.0,2022-01-25
32.6022197,-117.0692582,11:16am,e86fe738283c7c03c741d51fa75267a2,2022-01-25,11:16am,Fourth Ave./ Orange Ave.,CVL6794,Domestic Violence,cvpd,domestic violence,06794,14046.0,4848.0,22.0,2022-01-25
32.715606,-117.1536308,10:44am,3009c7925ff699538e4550af6f75b8e7,2022-01-25,10:44am,1000 Broadway,CVL6749,Subject Causing Disturbance,cvpd,subject causing disturbance,06749,5056.0,1737.0,6.0,2022-01-25
32.715606,-117.1536308,9:53am,94f6209a9687ab81c21fe8f4e677b274,2022-01-25,9:53am,1000 Broadway,CVL6749,Subject Causing Disturbance,cvpd,subject causing disturbance,06749,3968.0,1422.0,7.0,2022-01-25
32.6324699,-117.0976335,8:51am,4fb8272dc69ba1804a8f4342d3e8b769,2022-01-25,8:51am,Bay Blvd./ G St.,CVL6743,Collision,cvpd,collision,06743,4774.0,1994.0,11.0,2022-01-25
32.6022197,-117.0692582,8:33am,4f77c5f3ac2de82d305ebb045cff1cb5,2022-01-25,8:33am,Fourth Ave./ Orange Ave.,CVL6735,Collision,cvpd,collision,06735,4729.0,1765.0,5.0,2022-01-25
32.6413353,-117.0935216,7:48am,f9f45d5f44daa993419116d13007b7b1,2022-01-25,7:48am,Broadway/ E St.,CVL6708,Vehicle Theft,cvpd,vehicle theft,06708,5450.0,2266.0,19.0,2022-01-25
32.6228037,-116.9938421,12:09pm,30dc9ca3caa417f19da50ed02029629a,2022-01-25,12:09pm,1300 Santa Alicia Ave.,CVL6713 ,Welfare Check,cvpd,welfare check,06713,7065.0,2373.0,26.0,2022-01-25
32.6066251,-117.0829019,4:28pm,281390ad81a5fcae7bd8200494f32821,2022-01-26,4:28pm,1150 Broadway,CVL7172,Robbery,cvpd,robbery,07172,5084.0,1740.0,8.0,2022-01-27
32.6114084,-117.077248,3:40pm,7db51812057536ec2a65d4c94edcd8f0,2022-01-26,3:40pm,,,,cvpd,,,,,,
32.7168925,-117.1603638,3:33pm,18a9a06c299ee48a187da8419340442e,2022-01-26,3:33pm,1100 Fifth Ave.,CVL7158,Suspicious Circumstances,cvpd,suspicious circumstances,07158,5421.0,1833.0,8.0,2022-01-26
32.6340416,-117.032525,2:30pm,648ee329817715c33441282a44f763f4,2022-01-26,2:30pm,00 E. J St.,CVL7143,Suspicious Circumstances,cvpd,suspicious circumstances,07143,5838.0,2193.0,27.0,2022-01-26
32.6987447,-117.1727275,1:15pm,6bd16fd5177acbec19569e81e8b9a49d,2022-01-26,1:15pm,100 Orange Ave.,CVL7124,Domestic Violence,cvpd,domestic violence,07124,9729.0,3403.0,17.0,2022-01-26
32.6321628,-116.9638432,10:38am,825c3834e869c66bf682ebaa1ee05b1a,2022-01-26,10:38am,1300 Caminito Agostino,CVL7057,Welfare Check,cvpd,welfare check,07057,3305.0,1027.0,8.0,2022-01-26
32.6332605,-117.0939602,10:16am,88a82a56bca56ec17a73ebe6b0ce6af6,2022-01-26,10:16am,400 Oaklawn Ave.,CVL7050 ,Domestic Violence,cvpd,domestic violence,07050,7258.0,2741.0,10.0,2022-01-26
32.630841,-117.0761157,9:23am,6c97ea9958f665e60bcc98582c38e845,2022-01-26,9:23am,600 Third Ave.,CVL7018,Subject Causing Disturbance,cvpd,subject causing disturbance,07018,3309.0,1378.0,11.0,2022-01-26
32.63998313,-117.08269693,9:16am,683839915761cb578b419defc0bc60db,2022-01-26,9:16am,315 4th Ave,,,cvpd,,,3321.0,1401.0,13.0,2022-01-26
32.6212583,-116.9860531,9:03am,6f64008d4c200a22fc2dcdb44f1be85c,2022-01-26,9:03am,1600 Santa Venetia St.,CVL7022,Reckless Driver,cvpd,reckless driver,07022,3801.0,1184.0,17.0,2022-01-26
32.6211667,-117.0401584,8:19am,b253d1d6c7dd0e4ac5460d5271bf7a1a,2022-01-26,8:19am,I-805/ SR-54,CVL6988,Suspicious Person,cvpd,suspicious person,06988,3415.0,1427.0,20.0,2022-01-26
32.6174123,-117.07167632,8:16am,29b1f6e179d9564bfac69b9a187c7ab6,2022-01-26,8:16am,1700 Broadway,CVL7019,DUI,cvpd,dui,07019,11113.0,3996.0,16.0,2022-01-26
32.592932,-117.0742642,7:01am,8ed47b83cff1602ff9477f865cc8907c,2022-01-26,7:01am,Broadway/ Faivre St.,CVL6995,Fire,cvpd,fire,06995,13543.0,4733.0,21.0,2022-01-26
32.5947691,-117.0690226,9:20am,7df77b625d580c118492083b9cc4413e,2022-01-26,9:20am,Fourth Ave./ Main St.,CVL7043,Welfare Check,cvpd,welfare check,07043,7954.0,2938.0,14.0,2022-01-26
